,subject,bvp,time,time_elapsed
0,0,9.65,08:51:48.812500,0.0
1,0,4.69,08:51:48.828125,0.015625
2,0,-0.67,08:51:48.843750,0.03125
3,0,-6.82,08:51:48.859375,0.046875
4,0,-13.98,08:51:48.875000,0.0625
5,0,-21.85,08:51:48.890625,0.078125
6,0,-29.47,08:51:48.906250,0.09375
7,0,-35.23,08:51:48.921875,0.109375
8,0,-37.39,08:51:48.937500,0.125
9,0,-34.53,08:51:48.953125,0.140625
10,0,-26.17,08:51:48.968750,0.15625
11,0,-13.01,08:51:48.984375,0.171875
12,0,3.15,08:51:49,0.1875
13,0,19.92,08:51:49.015625,0.203125
14,0,34.96,08:51:49.031250,0.21875
15,0,46.6,08:51:49.046875,0.234375
16,0,54.25,08:51:49.062500,0.25
17,0,58.37,08:51:49.078125,0.265625
18,0,60.21,08:51:49.093750,0.28125
19,0,61.25,08:51:49.109375,0.296875
20,0,62.61,08:51:49.125000,0.3125
21,0,64.71,08:51:49.140625,0.328125
22,0,67.1,08:51:49.156250,0.34375
23,0,68.85,08:51:49.171875,0.359375
24,0,68.94,08:51:49.187500,0.375
25,0,66.81,08:51:49.203125,0.390625
26,0,62.55,08:51:49.218750,0.40625
27,0,56.84,08:51:49.234375,0.421875
28,0,50.54,08:51:49.250000,0.4375
29,0,44.36,08:51:49.265625,0.453125
30,0,38.59,08:51:49.281250,0.46875
31,0,33.27,08:51:49.296875,0.484375
32,0,28.3,08:51:49.312500,0.5
33,0,23.6,08:51:49.328125,0.515625
34,0,19.15,08:51:49.343750,0.53125
35,0,14.83,08:51:49.359375,0.546875
36,0,10.32,08:51:49.375000,0.5625
37,0,5.22,08:51:49.390625,0.578125
38,0,-0.68,08:51:49.406250,0.59375
39,0,-7.18,08:51:49.421875,0.609375
40,0,-13.75,08:51:49.437500,0.625
41,0,-19.72,08:51:49.453125,0.640625
42,0,-24.76,08:51:49.468750,0.65625
43,0,-29.01,08:51:49.484375,0.671875
44,0,-33.04,08:51:49.500000,0.6875
45,0,-37.26,08:51:49.515625,0.703125
46,0,-41.42,08:51:49.531250,0.71875
47,0,-44.53,08:51:49.546875,0.734375
48,0,-45.11,08:51:49.562500,0.75
49,0,-41.84,08:51:49.578125,0.765625
50,0,-34.23,08:51:49.593750,0.78125
51,0,-22.81,08:51:49.609375,0.796875
52,0,-8.91,08:51:49.625000,0.8125
53,0,5.87,08:51:49.640625,0.828125
54,0,20.22,08:51:49.656250,0.84375
55,0,33.44,08:51:49.671875,0.859375
56,0,45.38,08:51:49.687500,0.875
57,0,56.13,08:51:49.703125,0.890625
58,0,65.83,08:51:49.718750,0.90625
59,0,74.36,08:51:49.734375,0.921875
60,0,81.45,08:51:49.750000,0.9375
61,0,86.86,08:51:49.765625,0.953125
62,0,90.52,08:51:49.781250,0.96875
63,0,92.72,08:51:49.796875,0.984375
64,0,94.0,08:51:49.812500,1.0
65,0,95.09,08:51:49.828125,1.015625
66,0,96.67,08:51:49.843750,1.03125
67,0,99.24,08:51:49.859375,1.046875
68,0,102.99,08:51:49.875000,1.0625
69,0,107.72,08:51:49.890625,1.078125
70,0,112.86,08:51:49.906250,1.09375
71,0,117.55,08:51:49.921875,1.109375
72,0,120.82,08:51:49.937500,1.125
73,0,121.93,08:51:49.953125,1.140625
74,0,120.69,08:51:49.968750,1.15625
75,0,117.6,08:51:49.984375,1.171875
76,0,113.63,08:51:50,1.1875
77,0,109.93,08:51:50.015625,1.203125
78,0,107.17,08:51:50.031250,1.21875
79,0,105.16,08:51:50.046875,1.234375
80,0,102.65,08:51:50.062500,1.25
81,0,97.42,08:51:50.078125,1.265625
82,0,86.63,08:51:50.093750,1.28125
83,0,67.51,08:51:50.109375,1.296875
84,0,38.29,08:51:50.125000,1.3125
85,0,-0.97,08:51:50.140625,1.328125
86,0,-47.73,08:51:50.156250,1.34375
87,0,-97.23,08:51:50.171875,1.359375
88,0,-143.58,08:51:50.187500,1.375
89,0,-181.49,08:51:50.203125,1.390625
90,0,-207.84,08:51:50.218750,1.40625
91,0,-222.49,08:51:50.234375,1.421875
92,0,-227.8,08:51:50.250000,1.4375
93,0,-227.27,08:51:50.265625,1.453125
94,0,-223.94,08:51:50.281250,1.46875
95,0,-219.38,08:51:50.296875,1.484375
96,0,-213.53,08:51:50.312500,1.5
97,0,-205.46,08:51:50.328125,1.515625
98,0,-194.25,08:51:50.343750,1.53125
99,0,-179.61,08:51:50.359375,1.546875
100,0,-162.08,08:51:50.375000,1.5625
101,0,-142.67,08:51:50.390625,1.578125
102,0,-122.39,08:51:50.406250,1.59375
103,0,-102.04,08:51:50.421875,1.609375
104,0,-82.16,08:51:50.437500,1.625
105,0,-63.13,08:51:50.453125,1.640625
106,0,-45.35,08:51:50.468750,1.65625
107,0,-29.37,08:51:50.484375,1.671875
108,0,-15.77,08:51:50.500000,1.6875
109,0,-5.01,08:51:50.515625,1.703125
110,0,2.85,08:51:50.531250,1.71875
111,0,8.21,08:51:50.546875,1.734375
112,0,11.95,08:51:50.562500,1.75
113,0,15.02,08:51:50.578125,1.765625
114,0,18.19,08:51:50.593750,1.78125
115,0,21.66,08:51:50.609375,1.796875
116,0,25.2,08:51:50.625000,1.8125
117,0,28.33,08:51:50.640625,1.828125
118,0,30.68,08:51:50.656250,1.84375
119,0,32.21,08:51:50.671875,1.859375
120,0,33.24,08:51:50.687500,1.875
121,0,34.21,08:51:50.703125,1.890625
122,0,35.36,08:51:50.718750,1.90625
123,0,36.64,08:51:50.734375,1.921875
124,0,37.65,08:51:50.750000,1.9375
125,0,37.9,08:51:50.765625,1.953125
126,0,37.1,08:51:50.781250,1.96875
127,0,35.22,08:51:50.796875,1.984375
128,0,32.54,08:51:50.812500,2.0
129,0,29.42,08:51:50.828125,2.015625
130,0,26.19,08:51:50.843750,2.03125
131,0,22.98,08:51:50.859375,2.046875
132,0,19.79,08:51:50.875000,2.0625
133,0,16.49,08:51:50.890625,2.078125
134,0,12.95,08:51:50.906250,2.09375
135,0,9.14,08:51:50.921875,2.109375
136,0,5.09,08:51:50.937500,2.125
137,0,0.87,08:51:50.953125,2.140625
138,0,-3.48,08:51:50.968750,2.15625
139,0,-7.96,08:51:50.984375,2.171875
140,0,-12.66,08:51:51,2.1875
141,0,-17.74,08:51:51.015625,2.203125
142,0,-23.39,08:51:51.031250,2.21875
143,0,-29.76,08:51:51.046875,2.234375
144,0,-36.8,08:51:51.062500,2.25
145,0,-44.17,08:51:51.078125,2.265625
146,0,-51.02,08:51:51.093750,2.28125
147,0,-56.16,08:51:51.109375,2.296875
148,0,-58.27,08:51:51.125000,2.3125
149,0,-56.36,08:51:51.140625,2.328125
150,0,-50.11,08:51:51.156250,2.34375
151,0,-40.11,08:51:51.171875,2.359375
152,0,-27.71,08:51:51.187500,2.375
153,0,-14.58,08:51:51.203125,2.390625
154,0,-2.27,08:51:51.218750,2.40625
155,0,8.15,08:51:51.234375,2.421875
156,0,16.23,08:51:51.250000,2.4375
157,0,21.98,08:51:51.265625,2.453125
158,0,25.68,08:51:51.281250,2.46875
159,0,27.62,08:51:51.296875,2.484375
160,0,28.09,08:51:51.312500,2.5
161,0,27.37,08:51:51.328125,2.515625
162,0,25.9,08:51:51.343750,2.53125
163,0,24.22,08:51:51.359375,2.546875
164,0,22.94,08:51:51.375000,2.5625
165,0,22.59,08:51:51.390625,2.578125
166,0,23.41,08:51:51.406250,2.59375
167,0,25.28,08:51:51.421875,2.609375
168,0,27.75,08:51:51.437500,2.625
169,0,30.23,08:51:51.453125,2.640625
170,0,32.2,08:51:51.468750,2.65625
171,0,33.36,08:51:51.484375,2.671875
172,0,33.7,08:51:51.500000,2.6875
173,0,33.38,08:51:51.515625,2.703125
174,0,32.57,08:51:51.531250,2.71875
175,0,31.3,08:51:51.546875,2.734375
176,0,29.42,08:51:51.562500,2.75
177,0,26.72,08:51:51.578125,2.765625
178,0,23.03,08:51:51.593750,2.78125
179,0,18.36,08:51:51.609375,2.796875
180,0,13.0,08:51:51.625000,2.8125
181,0,7.39,08:51:51.640625,2.828125
182,0,2.04,08:51:51.656250,2.84375
183,0,-2.65,08:51:51.671875,2.859375
184,0,-6.48,08:51:51.687500,2.875
185,0,-9.58,08:51:51.703125,2.890625
186,0,-12.31,08:51:51.718750,2.90625
187,0,-15.2,08:51:51.734375,2.921875
188,0,-18.76,08:51:51.750000,2.9375
189,0,-23.35,08:51:51.765625,2.953125
190,0,-29.06,08:51:51.781250,2.96875
191,0,-35.55,08:51:51.796875,2.984375
192,0,-42.13,08:51:51.812500,3.0
193,0,-47.79,08:51:51.828125,3.015625
194,0,-51.41,08:51:51.843750,3.03125
195,0,-52.0,08:51:51.859375,3.046875
196,0,-49.02,08:51:51.875000,3.0625
197,0,-42.49,08:51:51.890625,3.078125
198,0,-33.04,08:51:51.906250,3.09375
199,0,-21.81,08:51:51.921875,3.109375
200,0,-10.12,08:51:51.937500,3.125
201,0,0.73,08:51:51.953125,3.140625
202,0,9.77,08:51:51.968750,3.15625
203,0,16.46,08:51:51.984375,3.171875
204,0,20.64,08:51:52,3.1875
205,0,22.52,08:51:52.015625,3.203125
206,0,22.46,08:51:52.031250,3.21875
207,0,20.93,08:51:52.046875,3.234375
208,0,18.41,08:51:52.062500,3.25
209,0,15.45,08:51:52.078125,3.265625
210,0,12.61,08:51:52.093750,3.28125
211,0,10.42,08:51:52.109375,3.296875
212,0,9.24,08:51:52.125000,3.3125
213,0,9.16,08:51:52.140625,3.328125
214,0,9.95,08:51:52.156250,3.34375
215,0,11.13,08:51:52.171875,3.359375
216,0,12.21,08:51:52.187500,3.375
217,0,12.81,08:51:52.203125,3.390625
218,0,12.84,08:51:52.218750,3.40625
219,0,12.46,08:51:52.234375,3.421875
220,0,11.89,08:51:52.250000,3.4375
221,0,11.25,08:51:52.265625,3.453125
222,0,10.43,08:51:52.281250,3.46875
223,0,9.13,08:51:52.296875,3.484375
224,0,7.03,08:51:52.312500,3.5
225,0,3.93,08:51:52.328125,3.515625
226,0,-0.11,08:51:52.343750,3.53125
227,0,-4.72,08:51:52.359375,3.546875
228,0,-9.42,08:51:52.375000,3.5625
229,0,-13.75,08:51:52.390625,3.578125
230,0,-17.45,08:51:52.406250,3.59375
231,0,-20.61,08:51:52.421875,3.609375
232,0,-23.62,08:51:52.437500,3.625
233,0,-27.02,08:51:52.453125,3.640625
234,0,-31.28,08:51:52.468750,3.65625
235,0,-36.64,08:51:52.484375,3.671875
236,0,-42.9,08:51:52.500000,3.6875
237,0,-49.36,08:51:52.515625,3.703125
238,0,-54.92,08:51:52.531250,3.71875
239,0,-58.33,08:51:52.546875,3.734375
240,0,-58.51,08:51:52.562500,3.75
241,0,-54.86,08:51:52.578125,3.765625
242,0,-47.45,08:51:52.593750,3.78125
243,0,-37.03,08:51:52.609375,3.796875
244,0,-24.82,08:51:52.625000,3.8125
245,0,-12.19,08:51:52.640625,3.828125
246,0,-0.35,08:51:52.656250,3.84375
247,0,9.83,08:51:52.671875,3.859375
248,0,17.94,08:51:52.687500,3.875
249,0,23.88,08:51:52.703125,3.890625
250,0,27.75,08:51:52.718750,3.90625
251,0,29.74,08:51:52.734375,3.921875
252,0,30.07,08:51:52.750000,3.9375
253,0,29.04,08:51:52.765625,3.953125
254,0,27.09,08:51:52.781250,3.96875
255,0,24.75,08:51:52.796875,3.984375
256,0,22.58,08:51:52.812500,4.0
257,0,21.05,08:51:52.828125,4.015625
258,0,20.4,08:51:52.843750,4.03125
259,0,20.58,08:51:52.859375,4.046875
260,0,21.27,08:51:52.875000,4.0625
261,0,21.99,08:51:52.890625,4.078125
262,0,22.31,08:51:52.906250,4.09375
263,0,21.98,08:51:52.921875,4.109375
264,0,21.01,08:51:52.937500,4.125
265,0,19.63,08:51:52.953125,4.140625
266,0,18.15,08:51:52.968750,4.15625
267,0,16.78,08:51:52.984375,4.171875
268,0,15.5,08:51:53,4.1875
269,0,14.12,08:51:53.015625,4.203125
270,0,12.28,08:51:53.031250,4.21875
271,0,9.71,08:51:53.046875,4.234375
272,0,6.27,08:51:53.062500,4.25
273,0,2.05,08:51:53.078125,4.265625
274,0,-2.65,08:51:53.093750,4.28125
275,0,-7.44,08:51:53.109375,4.296875
276,0,-11.99,08:51:53.125000,4.3125
277,0,-16.06,08:51:53.140625,4.328125
278,0,-19.68,08:51:53.156250,4.34375
279,0,-23.07,08:51:53.171875,4.359375
280,0,-26.6,08:51:53.187500,4.375
281,0,-30.71,08:51:53.203125,4.390625
282,0,-35.76,08:51:53.218750,4.40625
283,0,-41.85,08:51:53.234375,4.421875
284,0,-48.63,08:51:53.250000,4.4375
285,0,-55.26,08:51:53.265625,4.453125
286,0,-60.49,08:51:53.281250,4.46875
287,0,-62.91,08:51:53.296875,4.484375
288,0,-61.43,08:51:53.312500,4.5
289,0,-55.61,08:51:53.328125,4.515625
290,0,-45.81,08:51:53.343750,4.53125
291,0,-33.19,08:51:53.359375,4.546875
292,0,-19.31,08:51:53.375000,4.5625
293,0,-5.72,08:51:53.390625,4.578125
294,0,6.37,08:51:53.406250,4.59375
295,0,16.3,08:51:53.421875,4.609375
296,0,23.83,08:51:53.437500,4.625
297,0,29.02,08:51:53.453125,4.640625
298,0,32.1,08:51:53.468750,4.65625
299,0,33.31,08:51:53.484375,4.671875
300,0,33.01,08:51:53.500000,4.6875
301,0,31.62,08:51:53.515625,4.703125
302,0,29.68,08:51:53.531250,4.71875
303,0,27.7,08:51:53.546875,4.734375
304,0,26.09,08:51:53.562500,4.75
305,0,25.09,08:51:53.578125,4.765625
306,0,24.73,08:51:53.593750,4.78125
307,0,24.88,08:51:53.609375,4.796875
308,0,25.33,08:51:53.625000,4.8125
309,0,25.86,08:51:53.640625,4.828125
310,0,26.28,08:51:53.656250,4.84375
311,0,26.46,08:51:53.671875,4.859375
312,0,26.29,08:51:53.687500,4.875
313,0,25.77,08:51:53.703125,4.890625
314,0,24.93,08:51:53.718750,4.90625
315,0,23.79,08:51:53.734375,4.921875
316,0,22.32,08:51:53.750000,4.9375
317,0,20.39,08:51:53.765625,4.953125
318,0,17.82,08:51:53.781250,4.96875
319,0,14.43,08:51:53.796875,4.984375
320,0,10.23,08:51:53.812500,5.0
321,0,5.43,08:51:53.828125,5.015625
322,0,0.42,08:51:53.843750,5.03125
323,0,-4.38,08:51:53.859375,5.046875
324,0,-8.67,08:51:53.875000,5.0625
325,0,-12.46,08:51:53.890625,5.078125
326,0,-15.96,08:51:53.906250,5.09375
327,0,-19.55,08:51:53.921875,5.109375
328,0,-23.64,08:51:53.937500,5.125
329,0,-28.54,08:51:53.953125,5.140625
330,0,-34.33,08:51:53.968750,5.15625
331,0,-40.78,08:51:53.984375,5.171875
332,0,-47.25,08:51:54,5.1875
333,0,-52.68,08:51:54.015625,5.203125
334,0,-55.8,08:51:54.031250,5.21875
335,0,-55.38,08:51:54.046875,5.234375
336,0,-50.74,08:51:54.062500,5.25
337,0,-41.99,08:51:54.078125,5.265625
338,0,-30.05,08:51:54.093750,5.28125
339,0,-16.44,08:51:54.109375,5.296875
340,0,-2.8,08:51:54.125000,5.3125
341,0,9.52,08:51:54.140625,5.328125
342,0,19.68,08:51:54.156250,5.34375
343,0,27.34,08:51:54.171875,5.359375
344,0,32.52,08:51:54.187500,5.375
345,0,35.48,08:51:54.203125,5.390625
346,0,36.53,08:51:54.218750,5.40625
347,0,36.08,08:51:54.234375,5.421875
348,0,34.57,08:51:54.250000,5.4375
349,0,32.48,08:51:54.265625,5.453125
350,0,30.27,08:51:54.281250,5.46875
351,0,28.33,08:51:54.296875,5.484375
352,0,26.95,08:51:54.312500,5.5
353,0,26.29,08:51:54.328125,5.515625
354,0,26.36,08:51:54.343750,5.53125
355,0,27.01,08:51:54.359375,5.546875
356,0,27.96,08:51:54.375000,5.5625
357,0,28.89,08:51:54.390625,5.578125
358,0,29.54,08:51:54.406250,5.59375
359,0,29.77,08:51:54.421875,5.609375
360,0,29.54,08:51:54.437500,5.625
361,0,28.82,08:51:54.453125,5.640625
362,0,27.58,08:51:54.468750,5.65625
363,0,25.7,08:51:54.484375,5.671875
364,0,23.09,08:51:54.500000,5.6875
365,0,19.72,08:51:54.515625,5.703125
366,0,15.71,08:51:54.531250,5.71875
367,0,11.27,08:51:54.546875,5.734375
368,0,6.67,08:51:54.562500,5.75
369,0,2.14,08:51:54.578125,5.765625
370,0,-2.14,08:51:54.593750,5.78125
371,0,-6.07,08:51:54.609375,5.796875
372,0,-9.71,08:51:54.625000,5.8125
373,0,-13.15,08:51:54.640625,5.828125
374,0,-16.63,08:51:54.656250,5.84375
375,0,-20.4,08:51:54.671875,5.859375
376,0,-24.74,08:51:54.687500,5.875
377,0,-29.82,08:51:54.703125,5.890625
378,0,-35.6,08:51:54.718750,5.90625
379,0,-41.72,08:51:54.734375,5.921875
380,0,-47.45,08:51:54.750000,5.9375
381,0,-51.75,08:51:54.765625,5.953125
382,0,-53.5,08:51:54.781250,5.96875
383,0,-51.79,08:51:54.796875,5.984375
384,0,-46.24,08:51:54.812500,6.0
385,0,-37.19,08:51:54.828125,6.015625
386,0,-25.65,08:51:54.843750,6.03125
387,0,-13.0,08:51:54.859375,6.046875
388,0,-0.64,08:51:54.875000,6.0625
389,0,10.33,08:51:54.890625,6.078125
390,0,19.23,08:51:54.906250,6.09375
391,0,25.78,08:51:54.921875,6.109375
392,0,29.92,08:51:54.937500,6.125
393,0,31.8,08:51:54.953125,6.140625
394,0,31.69,08:51:54.968750,6.15625
395,0,30.04,08:51:54.984375,6.171875
396,0,27.46,08:51:55,6.1875
397,0,24.67,08:51:55.015625,6.203125
398,0,22.32,08:51:55.031250,6.21875
399,0,20.85,08:51:55.046875,6.234375
400,0,20.38,08:51:55.062500,6.25
401,0,20.73,08:51:55.078125,6.265625
402,0,21.53,08:51:55.093750,6.28125
403,0,22.37,08:51:55.109375,6.296875
404,0,22.97,08:51:55.125000,6.3125
405,0,23.2,08:51:55.140625,6.328125
406,0,23.12,08:51:55.156250,6.34375
407,0,22.87,08:51:55.171875,6.359375
408,0,22.51,08:51:55.187500,6.375
409,0,21.97,08:51:55.203125,6.390625
410,0,21.07,08:51:55.218750,6.40625
411,0,19.52,08:51:55.234375,6.421875
412,0,17.12,08:51:55.250000,6.4375
413,0,13.86,08:51:55.265625,6.453125
414,0,10.01,08:51:55.281250,6.46875
415,0,5.95,08:51:55.296875,6.484375
416,0,2.13,08:51:55.312500,6.5
417,0,-1.2,08:51:55.328125,6.515625
418,0,-4.07,08:51:55.343750,6.53125
419,0,-6.76,08:51:55.359375,6.546875
420,0,-9.72,08:51:55.375000,6.5625
421,0,-13.4,08:51:55.390625,6.578125
422,0,-18.08,08:51:55.406250,6.59375
423,0,-23.75,08:51:55.421875,6.609375
424,0,-30.03,08:51:55.437500,6.625
425,0,-36.18,08:51:55.453125,6.640625
426,0,-41.17,08:51:55.468750,6.65625
427,0,-43.86,08:51:55.484375,6.671875
428,0,-43.29,08:51:55.500000,6.6875
429,0,-39.01,08:51:55.515625,6.703125
430,0,-31.25,08:51:55.531250,6.71875
431,0,-20.91,08:51:55.546875,6.734375
432,0,-9.4,08:51:55.562500,6.75
433,0,1.81,08:51:55.578125,6.765625
434,0,11.55,08:51:55.593750,6.78125
435,0,19.13,08:51:55.609375,6.796875
436,0,24.42,08:51:55.625000,6.8125
437,0,27.64,08:51:55.640625,6.828125
438,0,29.13,08:51:55.656250,6.84375
439,0,29.26,08:51:55.671875,6.859375
440,0,28.36,08:51:55.687500,6.875
441,0,26.81,08:51:55.703125,6.890625
442,0,25.05,08:51:55.718750,6.90625
443,0,23.57,08:51:55.734375,6.921875
444,0,22.78,08:51:55.750000,6.9375
445,0,22.88,08:51:55.765625,6.953125
446,0,23.76,08:51:55.781250,6.96875
447,0,25.02,08:51:55.796875,6.984375
448,0,26.14,08:51:55.812500,7.0
449,0,26.72,08:51:55.828125,7.015625
450,0,26.63,08:51:55.843750,7.03125
451,0,26.03,08:51:55.859375,7.046875
452,0,25.25,08:51:55.875000,7.0625
453,0,24.55,08:51:55.890625,7.078125
454,0,23.95,08:51:55.906250,7.09375
455,0,23.19,08:51:55.921875,7.109375
456,0,21.87,08:51:55.937500,7.125
457,0,19.63,08:51:55.953125,7.140625
458,0,16.39,08:51:55.968750,7.15625
459,0,12.32,08:51:55.984375,7.171875
460,0,7.74,08:51:56,7.1875
461,0,2.96,08:51:56.015625,7.203125
462,0,-2.0,08:51:56.031250,7.21875
463,0,-7.27,08:51:56.046875,7.234375
464,0,-13.09,08:51:56.062500,7.25
465,0,-19.67,08:51:56.078125,7.265625
466,0,-27.04,08:51:56.093750,7.28125
467,0,-35.04,08:51:56.109375,7.296875
468,0,-43.32,08:51:56.125000,7.3125
469,0,-51.25,08:51:56.140625,7.328125
470,0,-57.92,08:51:56.156250,7.34375
471,0,-62.21,08:51:56.171875,7.359375
472,0,-63.06,08:51:56.187500,7.375
473,0,-59.8,08:51:56.203125,7.390625
474,0,-52.45,08:51:56.218750,7.40625
475,0,-41.9,08:51:56.234375,7.421875
476,0,-29.63,08:51:56.250000,7.4375
477,0,-17.25,08:51:56.265625,7.453125
478,0,-6.1,08:51:56.281250,7.46875
479,0,3.08,08:51:56.296875,7.484375
480,0,10.01,08:51:56.312500,7.5
481,0,14.71,08:51:56.328125,7.515625
482,0,17.26,08:51:56.343750,7.53125
483,0,17.75,08:51:56.359375,7.546875
484,0,16.3,08:51:56.375000,7.5625
485,0,13.31,08:51:56.390625,7.578125
486,0,9.42,08:51:56.406250,7.59375
487,0,5.49,08:51:56.421875,7.609375
488,0,2.38,08:51:56.437500,7.625
489,0,0.68,08:51:56.453125,7.640625
490,0,0.57,08:51:56.468750,7.65625
491,0,1.82,08:51:56.484375,7.671875
492,0,3.92,08:51:56.500000,7.6875
493,0,6.28,08:51:56.515625,7.703125
494,0,8.46,08:51:56.531250,7.71875
495,0,10.2,08:51:56.546875,7.734375
496,0,11.4,08:51:56.562500,7.75
497,0,12.03,08:51:56.578125,7.765625
498,0,12.02,08:51:56.593750,7.78125
499,0,11.23,08:51:56.609375,7.796875
500,0,9.51,08:51:56.625000,7.8125
501,0,6.84,08:51:56.640625,7.828125
502,0,3.4,08:51:56.656250,7.84375
503,0,-0.45,08:51:56.671875,7.859375
504,0,-4.24,08:51:56.687500,7.875
505,0,-7.59,08:51:56.703125,7.890625
506,0,-10.33,08:51:56.718750,7.90625
507,0,-12.57,08:51:56.734375,7.921875
508,0,-14.7,08:51:56.750000,7.9375
509,0,-17.26,08:51:56.765625,7.953125
510,0,-20.75,08:51:56.781250,7.96875
511,0,-25.51,08:51:56.796875,7.984375
512,0,-31.46,08:51:56.812500,8.0
513,0,-38.06,08:51:56.828125,8.015625
514,0,-44.26,08:51:56.843750,8.03125
515,0,-48.71,08:51:56.859375,8.046875
516,0,-50.03,08:51:56.875000,8.0625
517,0,-47.31,08:51:56.890625,8.078125
518,0,-40.37,08:51:56.906250,8.09375
519,0,-29.89,08:51:56.921875,8.109375
520,0,-17.28,08:51:56.937500,8.125
521,0,-4.22,08:51:56.953125,8.140625
522,0,7.74,08:51:56.968750,8.15625
523,0,17.58,08:51:56.984375,8.171875
524,0,24.92,08:51:57,8.1875
525,0,29.84,08:51:57.015625,8.203125
526,0,32.65,08:51:57.031250,8.21875
527,0,33.65,08:51:57.046875,8.234375
528,0,33.08,08:51:57.062500,8.25
529,0,31.19,08:51:57.078125,8.265625
530,0,28.4,08:51:57.093750,8.28125
531,0,25.29,08:51:57.109375,8.296875
532,0,22.6,08:51:57.125000,8.3125
533,0,20.9,08:51:57.140625,8.328125
534,0,20.42,08:51:57.156250,8.34375
535,0,20.97,08:51:57.171875,8.359375
536,0,22.03,08:51:57.187500,8.375
537,0,22.97,08:51:57.203125,8.390625
538,0,23.41,08:51:57.218750,8.40625
539,0,23.26,08:51:57.234375,8.421875
540,0,22.73,08:51:57.250000,8.4375
541,0,22.09,08:51:57.265625,8.453125
542,0,21.48,08:51:57.281250,8.46875
543,0,20.79,08:51:57.296875,8.484375
544,0,19.69,08:51:57.312500,8.5
545,0,17.81,08:51:57.328125,8.515625
546,0,14.89,08:51:57.343750,8.53125
547,0,10.95,08:51:57.359375,8.546875
548,0,6.3,08:51:57.375000,8.5625
549,0,1.44,08:51:57.390625,8.578125
550,0,-3.1,08:51:57.406250,8.59375
551,0,-6.95,08:51:57.421875,8.609375
552,0,-10.07,08:51:57.437500,8.625
553,0,-12.71,08:51:57.453125,8.640625
554,0,-15.39,08:51:57.468750,8.65625
555,0,-18.65,08:51:57.484375,8.671875
556,0,-22.88,08:51:57.500000,8.6875
557,0,-28.15,08:51:57.515625,8.703125
558,0,-34.15,08:51:57.531250,8.71875
559,0,-40.14,08:51:57.546875,8.734375
560,0,-45.1,08:51:57.562500,8.75
561,0,-47.94,08:51:57.578125,8.765625
562,0,-47.76,08:51:57.593750,8.78125
563,0,-44.08,08:51:57.609375,8.796875
564,0,-37.06,08:51:57.625000,8.8125
565,0,-27.5,08:51:57.640625,8.828125
566,0,-16.57,08:51:57.656250,8.84375
567,0,-5.56,08:51:57.671875,8.859375
568,0,4.44,08:51:57.687500,8.875
569,0,12.77,08:51:57.703125,8.890625
570,0,19.15,08:51:57.718750,8.90625
571,0,23.62,08:51:57.734375,8.921875
572,0,26.37,08:51:57.750000,8.9375
573,0,27.68,08:51:57.765625,8.953125
574,0,27.86,08:51:57.781250,8.96875
575,0,27.26,08:51:57.796875,8.984375
576,0,26.23,08:51:57.812500,9.0
577,0,25.11,08:51:57.828125,9.015625
578,0,24.15,08:51:57.843750,9.03125
579,0,23.57,08:51:57.859375,9.046875
580,0,23.43,08:51:57.875000,9.0625
581,0,23.76,08:51:57.890625,9.078125
582,0,24.49,08:51:57.906250,9.09375
583,0,25.44,08:51:57.921875,9.109375
584,0,26.34,08:51:57.937500,9.125
585,0,26.91,08:51:57.953125,9.140625
586,0,26.92,08:51:57.968750,9.15625
587,0,26.23,08:51:57.984375,9.171875
588,0,24.88,08:51:58,9.1875
589,0,22.97,08:51:58.015625,9.203125
590,0,20.66,08:51:58.031250,9.21875
591,0,18.04,08:51:58.046875,9.234375
592,0,15.17,08:51:58.062500,9.25
593,0,12.07,08:51:58.078125,9.265625
594,0,8.76,08:51:58.093750,9.28125
595,0,5.31,08:51:58.109375,9.296875
596,0,1.8,08:51:58.125000,9.3125
597,0,-1.67,08:51:58.140625,9.328125
598,0,-4.99,08:51:58.156250,9.34375
599,0,-8.07,08:51:58.171875,9.359375
600,0,-10.85,08:51:58.187500,9.375
601,0,-13.3,08:51:58.203125,9.390625
602,0,-15.54,08:51:58.218750,9.40625
603,0,-17.74,08:51:58.234375,9.421875
604,0,-20.19,08:51:58.250000,9.4375
605,0,-23.24,08:51:58.265625,9.453125
606,0,-27.18,08:51:58.281250,9.46875
607,0,-32.13,08:51:58.296875,9.484375
608,0,-37.85,08:51:58.312500,9.5
609,0,-43.72,08:51:58.328125,9.515625
610,0,-48.7,08:51:58.343750,9.53125
611,0,-51.58,08:51:58.359375,9.546875
612,0,-51.3,08:51:58.375000,9.5625
613,0,-47.26,08:51:58.390625,9.578125
614,0,-39.61,08:51:58.406250,9.59375
615,0,-29.21,08:51:58.421875,9.609375
616,0,-17.41,08:51:58.437500,9.625
617,0,-5.66,08:51:58.453125,9.640625
618,0,4.81,08:51:58.468750,9.65625
619,0,13.28,08:51:58.484375,9.671875
620,0,19.53,08:51:58.500000,9.6875
621,0,23.72,08:51:58.515625,9.703125
622,0,26.18,08:51:58.531250,9.71875
623,0,27.26,08:51:58.546875,9.734375
624,0,27.25,08:51:58.562500,9.75
625,0,26.44,08:51:58.578125,9.765625
626,0,25.09,08:51:58.593750,9.78125
627,0,23.57,08:51:58.609375,9.796875
628,0,22.23,08:51:58.625000,9.8125
